"feature_id","name","type"
"55319","C4orf43","alias"
"55317","C20orf29","alias"
"55315","ENT3","alias"
"55315","HCLAP","alias"
"55315","HJCD","alias"
"55315","PHID","alias"
"55313","CSTP1","alias"
"553128","KIR2DL5","alias"
"553128","KIR2DL5.2","alias"
"553128","KIR2DLX","alias"
"55312","RIFK","alias"
"553115","ABP32","alias"
"553115","PEF1A","alias"
"55311","EZF-2","alias"
"55311","EZF2","alias"
"55311","ZSCAN17","alias"
"553103","SLC22A5-AS1","alias"
"553103","MIR3936HG","alias"
"5531","PP-X","alias"
"5531","PP4","alias"
"5531","PP4C","alias"
"5531","PPH3","alias"
"5531","PPP4","alias"
"5531","PPX","alias"
"55308","DDX19-DDX19L","alias"
"55308","DDX19L","alias"
"55304","C20orf38","alias"
"55304","LCB2B","alias"
"55304","LCB3","alias"
"55304","SPT3","alias"
"55304","SPTLC2L","alias"
"55304","dJ718P11","alias"
"55304","dJ718P11.1","alias"
"55304","hLCB2b","alias"
"55303","IAN-1","alias"
"55303","IAN1","alias"
"55303","IMAP4","alias"
"55303","MSTP062","alias"
"55301","AURA1","alias"
"55301","SAST","alias"
"55301","THEDC1","alias"
"55300","PI4KIIB","alias"
"55300","PIK42B","alias"
"5530","CALN","alias"
"5530","CALNA","alias"
"5530","CALNA1","alias"
"5530","CCN1","alias"
"5530","CNA1","alias"
"5530","PPP2B","alias"
"553","AVPR3","alias"
"55299","BRIX","alias"
"55299","BXDC2","alias"
"55297","HSD8","alias"
"55297","p56","alias"
"55294","AGO","alias"
"55294","CDC4","alias"
"55294","FBW6","alias"
"55294","FBW7","alias"
"55294","FBX30","alias"
"55294","FBXO30","alias"
"55294","FBXW6","alias"
"55294","SEL-10","alias"
"55294","SEL10","alias"
"55294","hAgo","alias"
"55294","hCdc4","alias"
"55293","ATTP","alias"
"55293","UEV3","alias"
"55291","C11orf23","alias"
"55291","PP6R3","alias"
"55291","SAP190","alias"
"55291","SAPL","alias"
"55291","SAPLa","alias"
"55291","SAPS3","alias"
"552900","BOLA2A","alias"
"552900","BOLA2B","alias"
"552900","My016","alias"
"55290","BRFU","alias"
"55290","TFIIIB50","alias"
"552889","lnc-SCA7","alias"
"55288","ARHT1","alias"
"55288","MIRO-1","alias"
"55288","MIRO1","alias"
"552860","C8orf26","alias"
"552860","NCRNA00252","alias"
"552859","C8orf25","alias"
"552859","NCRNA00251","alias"
"552853","C8orf24","alias"
"55284","UBC-16","alias"
"55284","UBC16","alias"
"55283","TRP-ML3","alias"
"55283","TRPML3","alias"
"55282","RORBP70","alias"
"55282","XLHSRF2","alias"
"55280","C19L1","alias"
"55280","SCAR17","alias"
"55280","hDrn1","alias"
"5528","B56D","alias"
"5528","MRD35","alias"
"55278","GatA","alias"
"55276","MSTP006","alias"
"55275","HCCS1","alias"
"55275","PCH2E","alias"
"55275","hVps53L","alias"
"55275","pp13624","alias"
"55274","BAF45A","alias"
"55274","XAP135","alias"
"55272","BRMS2","alias"
"55272","C15orf12","alias"
"55272","MRPS4","alias"
"55270","MTH2","alias"
"55270","NUDT15D","alias"
"5527","B56G","alias"
"5527","PR61G","alias"
"55269","PSP1","alias"
"55267","C22orf26","alias"
"5526","B56B","alias"
"5526","PR61B","alias"
"55259","LAS1","alias"
"55259","PPP1R54","alias"
"55258","SOFAT","alias"
"55258","THS2","alias"
"55258","TSH2","alias"
"55257","C20orf20","alias"
"55257","Eaf7","alias"
"55257","MRG15BP","alias"
"55257","URCC4","alias"
"55256","APL1","alias"
"55256","ARD","alias"
"55256","Fe-ARD","alias"
"55256","HMFT1638","alias"
"55256","MTCBP1","alias"
"55256","Ni-ARD","alias"
"55256","SIPL","alias"
"55256","mtnD","alias"
"55255","MSTP048","alias"
"55253","RSAFD1","alias"
"55253","TYW1A","alias"
"55253","YPL207W","alias"
"55252","ASXH2","alias"
"55252","SHAPNS","alias"
"55251","C20orf36","alias"
"55250","MRT58","alias"
"55250","SHINC-2","alias"
"55250","STATIP1","alias"
"55250","StIP","alias"
"5525","B56A","alias"
"5525","PR61A","alias"
"55249","GRNG","alias"
"55249","HCCA1","alias"
"55249","HCCA2","alias"
"55249","YY1AP","alias"
"55248","C1orf75","alias"
"55247","FGP2","alias"
"55247","FPG2","alias"
"55247","NEI3","alias"
"55247","ZGRF3","alias"
"55247","hFPG2","alias"
"55247","hNEI3","alias"
"55245","BFZB","alias"
"55245","C20orf44","alias"
"55245","CBP3","alias"
"55245","UQCC","alias"
"55244","MATE1","alias"
"55243","NEPH1","alias"
"55240","AHMIO2","alias"
"55240","STMP3","alias"
"55240","TSAP6","alias"
"55240","dudlin-2","alias"
"55240","dudulin-2","alias"
"55240","pHyde","alias"
"5524","PP2A","alias"
"5524","PR53","alias"
"5524","PTPA","alias"
"55239","TPA1","alias"
"55238","SNAT7","alias"
"55237","C14orf115","alias"
"55237","vertnin","alias"
"55236","E1-L2","alias"
"55236","MOP-4","alias"
"55236","UBE1L2","alias"
"55234","BWD","alias"
"55234","SMU-1","alias"
"55234","fSAP57","alias"
"55233","C2orf6","alias"
"55233","MATS1","alias"
"55233","MOB1","alias"
"55233","MOBK1B","alias"
"55233","MOBKL1B","alias"
"55233","Mob4B","alias"
"5523","PPP2R3","alias"
"5523","PR130","alias"
"5523","PR72","alias"
"55227","LANO","alias"
"55227","dJ523E19.1","alias"
"55226","ALP","alias"
"55226","NET43","alias"
"55224","EKI2","alias"
"55224","HMFT1716","alias"
"55223","DEAR1","alias"
"5522","B55-GAMMA","alias"
"5522","IMYPNO","alias"
"5522","IMYPNO1","alias"
"5522","PR52","alias"
"5522","PR55G","alias"
"55219","MACOILIN","alias"
"55218","C14orf114","alias"
"55218","EXDL2","alias"
"55217","AUTSX6","alias"
"55217","BBOX2","alias"
"55217","TMLD","alias"
"55217","TMLH","alias"
"55217","TMLHED","alias"
"55217","XAP130","alias"
"55215","KIAA1794","alias"
"55214","MCVD","alias"
"55214","MLAT4","alias"
"55214","P3H2","alias"
"55213","CLLD7","alias"
"55213","CLLL7","alias"
"55213","GLP","alias"
"55213","RDEOA","alias"
"55212","BBS2L1","alias"
"55211","2410091M23Rik","alias"
"55210","HAYOS","alias"
"5521","B55BETA","alias"
"5521","PP2AB55BETA","alias"
"5521","PP2ABBETA","alias"
"5521","PP2APR55B","alias"
"5521","PP2APR55BETA","alias"
"5521","PR2AB55BETA","alias"
"5521","PR2ABBETA","alias"
"5521","PR2APR55BETA","alias"
"5521","PR52B","alias"
"5521","PR55-BETA","alias"
"5521","PR55BETA","alias"
"5521","SCA12","alias"
"55208","C13orf17","alias"
"55207","ARL10C","alias"
"55207","Gie1","alias"
"55206","MOP3","alias"
"55206","Sno","alias"
"55204","GPP34R","alias"
"55203","LGIL2","alias"
"55201","BPY2IP1","alias"
"55201","C19orf5","alias"
"55201","MAP8","alias"
"55201","VCY2IP-1","alias"
"55201","VCY2IP1","alias"
"55200","MyoGEF","alias"
"5520","B55A","alias"
"5520","B55ALPHA","alias"
"5520","PR52A","alias"
"5520","PR55A","alias"
"552","AVPR V1a","alias"
"552","AVPR1","alias"
"552","V1aR","alias"
"55199","FAM86C","alias"
"55198","DIP13B","alias"
"55197","HsT3101","alias"
"55197","P15RS","alias"
"55196","C12orf35","alias"
"55196","UTA2-1","alias"
"55194","C1orf78","alias"
"55194","FAM176B","alias"
"55193","BAF180","alias"
"55193","PB1","alias"
"55190","APS1","alias"
"55190","ASP1","alias"
"55190","DIPP3b","alias"
"55190","DIPP3beta","alias"
"55190","hDIPP3beta","alias"
"5519","PP2A-Abeta","alias"
"5519","PR65B","alias"
"55188","RIC8","alias"
"55188","hSyn","alias"
"55186","PNC2","alias"
"55184","ANKRD64","alias"
"55184","C20orf12","alias"
"55184","C20orf84","alias"
"55184","bA189K21.1","alias"
"55184","bA189K21.8","alias"
"55184","dJ568F9.2","alias"
"55182","C1orf164","alias"
"55181","C17orf71","alias"
"55180","MRT27","alias"
"55180","WINS1","alias"
"55180","LINS1","alias"
"5518","MRD36","alias"
"5518","PP2A-Aalpha","alias"
"5518","PP2AA","alias"
"5518","PP2AAALPHA","alias"
"5518","PR65A","alias"
"55179","FAIM1","alias"
"55178","RMTL1","alias"
"55178","MRM3","alias"
"55177","FAM82A2","alias"
"55177","FAM82C","alias"
"55177","RMD-3","alias"
"55177","RMD3","alias"
"55177","ptpip51","alias"
"55174","C8orf35","alias"
"55174","INT10","alias"
"55173","MRP-S10","alias"
"55173","PNAS-122","alias"
"55172","C14orf104","alias"
"55172","CILD10","alias"
"55172","KTU","alias"
"55172","PF13","alias"
"55170","HRMT1L6","alias"
"55168","HumanS18b","alias"
"55168","MRP-S18-3","alias"
"55168","MRPS18-3","alias"
"55168","S18bmt","alias"
"55167","MSL-2","alias"
"55167","MSL2L1","alias"
"55167","RNF184","alias"
"55166","C6orf139","alias"
"55166","CENP-Q","alias"
"55165","C10orf3","alias"
"55165","CT111","alias"
"55165","URCC6","alias"
"55164","GRIM-1","alias"
"55164","Shq1p","alias"
"55163","HEL-S-302","alias"
"55163","PDXPO","alias"
"55161","1600019D15Rik","alias"
"55161","SHINC-3","alias"
"55161","SHINC3","alias"
"55160","GrinchGEF","alias"
"5516","PP2Abeta","alias"
"5516","PP2CB","alias"
"55159","RNF201","alias"
"55157","ASPRS","alias"
"55157","LBSL","alias"
"55157","MT-ASPRS","alias"
"55156","Arcp","alias"
"55154","LST005","alias"
"55154","MST","alias"
"55151","C9orf87","alias"
"55151","D4Ertd89e","alias"
"55151","OI14","alias"
"55151","TRIC-B","alias"
"55151","TRICB","alias"
"55151","bA219P18.1","alias"
"5515","PP2Ac","alias"
"5515","PP2CA","alias"
"5515","PP2Calpha","alias"
"5515","RP-C","alias"
"55149","PAPD1","alias"
"55149","SPAX4","alias"
"55148","C14orf130","alias"
"55147","CAPERbeta","alias"
"55147","PP239","alias"
"55147","RNPC4","alias"
"55146","ZNF374","alias"
"55145","DYT6","alias"
"55144","LRRC5","alias"
"55143","BOR","alias"
"55143","BOREALIN","alias"
"55143","DasraB","alias"
"55143","MESRGP","alias"
"55142","C15orf25","alias"
"55142","CEP27","alias"
"55142","HsT17025","alias"
"55140","KAT9","alias"
"5514","CAT53","alias"
"5514","FB19","alias"
"5514","PNUTS","alias"
"5514","PP1R10","alias"
"5514","R111","alias"
"5514","p99","alias"
"55139","ZNF744","alias"
"55135","DKCB3","alias"
"55135","TCAB1","alias"
"55135","WDR79","alias"
"55132","LARP2","alias"
"55131","ANES","alias"
"55130","CILD23","alias"
"55129","SCAR10","alias"
"55129","TMEM16K","alias"
"55128","GC109","alias"
"55128","RNF137","alias"
"55128","SS-56","alias"
"55128","SS56","alias"
"55127","BAP28","alias"
"55127","UTP10","alias"
"55125","PPP1R62","alias"
"55124","CT80","alias"
"55124","HILI","alias"
"55124","PIWIL1L","alias"
"55124","mili","alias"
"55122","C6orf166","alias"
"55122","FBI1","alias"
"55122","dJ486L4.2","alias"
"55120","FAAP43","alias"
"55120","PHF9","alias"
"55120","POG","alias"
"55119","NET1","alias"
"55118","ASPIC","alias"
"55118","ASPIC1","alias"
"55118","CEP-68","alias"
"55117","NTT73","alias"
"55117","SBAT1","alias"
"55117","V7-3","alias"
"55117","hv7-3","alias"
"55114","MST066","alias"
"55114","MST110","alias"
"55114","MSTP038","alias"
"55114","MSTP066","alias"
"55114","MSTP110","alias"
"55114","NADRIN","alias"
"55114","PP367","alias"
"55114","PP4534","alias"
"55114","RICH-1","alias"
"55114","RICH1","alias"
"55114","WBP15","alias"
"55113","XRG8","alias"
"55113","hXkr8","alias"
"55112","FAP163","alias"
"55112","SRPS6","alias"
"55112","SRTD8","alias"
"55111","GNRPX","alias"
"55110","MGN2","alias"
"55110","mago","alias"
"55110","magoh","alias"
"5511","ARD-1","alias"
"5511","ARD1","alias"
"5511","NIPP-1","alias"
"5511","NIPP1","alias"
"5511","PRO2047","alias"
"55109","GPATC7","alias"
"55109","GPATCH7","alias"
"55109","HSU84971","alias"
"55109","HUS84971","alias"
"55109","VG5Q","alias"
"55107","DOG1","alias"
"55107","ORAOV2","alias"
"55107","TAOS2","alias"
"55107","TMEM16A","alias"
"55106","SLFN3","alias"
"55105","CT110","alias"
"55105","GPATC2","alias"
"55105","PPP1R30","alias"
"55103","dJ595C2.1","alias"
"55102","C14orf103","alias"
"5510","SDS22","alias"
"551","ADH","alias"
"551","ARVP","alias"
"551","AVP-NPII","alias"
"551","AVRP","alias"
"551","VP","alias"
"55096","EBLN-2","alias"
"55095","SMGB","alias"
"55095","Smaug2","alias"
"55094","ECGP","alias"
"55094","GPATC1","alias"
"55093","C8orf32","alias"
"55092","C1orf72","alias"
"55090","MED25","alias"
"5509","PPP1R6","alias"
"55089","ATA3","alias"
"55089","NAT3","alias"
"55089","PAAT","alias"
"55089","SNAT4","alias"
"55088","C10orf118","alias"
"55084","JXC1","alias"
"55084","MRAMS","alias"
"55081","ESRRBL1","alias"
"55081","HIPPI","alias"
"55081","MHS4R2","alias"
"55080","TAPBP-R","alias"
"55080","TAPBPR","alias"
"55079","FEZ","alias"
"55079","FEZL","alias"
"55079","FKSG36","alias"
"55079","TOF","alias"
"55079","ZFP312","alias"
"55079","ZNF312","alias"
"55076","DERP7","alias"
"55076","DNAPTP4","alias"
"55075","NUCLING","alias"
"55074","Nbla00307","alias"
"55074","TLDC3","alias"
"55073","LRRC37","alias"
"55073","LRRC37A4","alias"
"55072","HOIP","alias"
"55072","Paul","alias"
"55072","ZIBRA","alias"
"5507","PPP1R5","alias"
"5507","PTG","alias"
"55069","C7orf42","alias"
"55068","CNOX","alias"
"55068","PIG38","alias"
"55068","bA64J21.1","alias"
"55068","cCNOX","alias"
"55066","PDP3","alias"
"55065","GPCR42","alias"
"55065","GPR172B","alias"
"55065","PAR2","alias"
"55065","RBFVD","alias"
"55065","RFT1","alias"
"55065","RFVT1","alias"
"55065","hRFT1","alias"
"550643","NoBody","alias"
"550643","NBDY","alias"
"55064","C9orf68","alias"
"55064","bA6J24.2","alias"
"55063","ZCW1","alias"
"55062","ATG18","alias"
"55062","ATG18A","alias"
"55062","WIPI49","alias"
"55061","PRO222","alias"
"5506","GM","alias"
"5506","PP1G","alias"
"5506","PPP1R3","alias"
"55057","CRYBG2","alias"
"55055","KNTC1AP","alias"
"55055","hZwilch","alias"
"55054","APG16L","alias"
"55054","ATG16A","alias"
"55054","ATG16L","alias"
"55054","IBD10","alias"
"55054","WDR30","alias"
"55052","L20mt","alias"
"55052","MRP-L20","alias"
"55051","C14orf102","alias"
"55041","EVT2","alias"
"5504","IPP-2","alias"
"5504","IPP2","alias"
"55039","TRM12","alias"
"55039","TYW2","alias"
"55038","HEPP","alias"
"55038","SEI-3/HEPP","alias"
"55037","MRP-S39","alias"
"55036","CILD15","alias"
"55036","FAP172","alias"
"55035","C9orf34","alias"
"55035","NOP132","alias"
"55035","bA62C3.3","alias"
"55035","bA62C3.4","alias"
"55034","HMCS","alias"
"55034","MCS","alias"
"55034","MOS","alias"
"55034","XAN2","alias"
"55033","EDSKMH","alias"
"55033","FKBP22","alias"
"55033","IPBP12","alias"
"55031","TRFP","alias"
"55030","CGI-301","alias"
"55030","Fbx34","alias"
"55028","HLC-8","alias"
"55028","MIG3","alias"
"55028","SPEP1","alias"
"55027","SYO1","alias"
"55026","FAM70A","alias"
"55024","BANK","alias"
"55023","BRWD2","alias"
"55023","DCAF14","alias"
"55023","WDR11","alias"
"55023","ndrp","alias"
"55022","HMFN2073","alias"
"55022","NYGGF4","alias"
"55022","P-CLI1","alias"
"55022","PCLI1","alias"
"55020","LL22NC03-5H6.5","alias"
"5502","I1","alias"
"5502","IPP1","alias"
"55018","C17orf73","alias"
"55016","MARCH-I","alias"
"55016","RNF171","alias"
"55013","MCUB","alias"
"55012","C14orf10","alias"
"55012","G4-1","alias"
"55012","G5pr","alias"
"55011","NOP17","alias"
"55010","AROM","alias"
"55010","C12orf48","alias"
"55010","PARI","alias"
"5501","PP-1G","alias"
"5501","PP1C","alias"
"5501","PPP1G","alias"
"55007","C22orf8","alias"
"55005","C6orf96","alias"
"55005","COXPD11","alias"
"55005","RMD1","alias"
"55005","bA351K16","alias"
"55005","bA351K16.3","alias"
"55004","C11orf59","alias"
"55004","PDRO","alias"
"55004","Ragulator1","alias"
"55004","p18","alias"
"55004","p27RF-Rho","alias"
"55003","MAK11","alias"
"55003","PIP1","alias"
"55003","WDR84","alias"
"55003","bA421M1.5","alias"
"55003","hPIP1","alias"
"55002","C13orf11","alias"
"55000","LINC00080","alias"
"55000","NCRNA00080","alias"
"55000","TI-227H","alias"
"5500","HEL-S-80p","alias"
"5500","PP-1B","alias"
"5500","PP1B","alias"
"5500","PP1beta","alias"
"5500","PPP1CD","alias"
"55","5'-NT","alias"
"55","ACP-3","alias"
"55","ACP3","alias"
"54998","AIP","alias"
"54998","AKIP","alias"
"54998","MRP-S38","alias"
"54997","CHP3","alias"
"54997","TSC","alias"
"54996","MOSC2","alias"
"54995","CEM1","alias"
"54995","FASN2D","alias"
"54995","KASI","alias"
"54995","KS","alias"
"54994","C20orf11","alias"
"54994","TWA1","alias"
"54993","ZFP29","alias"
"54993","ZNF854","alias"
"5499","PP-1A","alias"
"5499","PP1A","alias"
"5499","PP1alpha","alias"
"5499","PPP1A","alias"
"54989","PRO1914","alias"
"54986","FAM7C1","alias"
"54986","REC01035","alias"
"54985","HPIP","alias"
"54984","LPTL","alias"
"54984","LPTS","alias"
"54982","CLN4A","alias"
"54982","HsT18960","alias"
"54982","nclf","alias"
"54981","C9orf95","alias"
"54981","NRK1","alias"
"54981","bA235O14.2","alias"
"5498","PPO","alias"
"5498","V290M","alias"
"5498","VP","alias"
"54979","PLA1/2-2","alias"
"54978","ANT2BP","alias"
"54978","C2orf18","alias"
"54978","TANGO9","alias"
"54977","SIDBA2","alias"
"54974","ICF45","alias"
"54974","IHG-1","alias"
"54974","hTHG1","alias"
"54973","CPSF73L","alias"
"54973","INT11","alias"
"54973","RC-68","alias"
"54973","RC68","alias"
"54973","INTS11","alias"
"54972","GBP","alias"
"54972","HSPA5BP1","alias"
"54971","BEND1","alias"
"54971","SMAR1","alias"
"54971","SMARBP1","alias"
"54970","TPARM","alias"
"54969","HPF1","alias"
"54968","MC5DN2","alias"
"54967","BJHCC20A","alias"
"54967","CXorf48","alias"
"54965","PIG-X","alias"
"54964","MENT","alias"
"54963","UCK1L","alias"
"54963","URKL1","alias"
"54961","SSH3L","alias"
"54960","FAM51A1","alias"
"5496","PP2CG","alias"
"5496","PP2CGAMMA","alias"
"5496","PPP2CG","alias"
"54959","APIN","alias"
"54957","DLP","alias"
"54957","Dim2","alias"
"54956","ARTD15","alias"
"54956","C15orf30","alias"
"54956","pART15","alias"
"54954","CXorf17","alias"
"54954","ORF34","alias"
"54953","ODR4","alias"
"54953","TTG1","alias"
"54953","odr-4","alias"
"54952","PRO1902","alias"
"54952","SECP43","alias"
"54952","TRSPAP1","alias"
"5495","PP2C-beta","alias"
"5495","PP2C-beta-X","alias"
"5495","PP2CB","alias"
"5495","PP2CBETA","alias"
"5495","PPC2BETAX","alias"
"54949","C11orf79","alias"
"54949","PGL2","alias"
"54949","SDH5","alias"
"54948","L16mt","alias"
"54948","MRP-L16","alias"
"54948","PNAS-111","alias"
"54947","AGPAT11","alias"
"54947","AYTL1","alias"
"54947","LysoPAFAT","alias"
"54946","SLC41A1-L2","alias"
"54943","C21orf55","alias"
"54943","C21orf78","alias"
"54942","C9orf6","alias"
"54942","CG-8","alias"
"54942","Simiate","alias"
"54941","TNORS","alias"
"54941","TRAC-1","alias"
"54941","TRAC1","alias"
"54940","ASRIJ","alias"
"54940","OCIA","alias"
"54940","TPA018","alias"
"5494","PP2C-ALPHA","alias"
"5494","PP2CA","alias"
"5494","PP2Calpha","alias"
"54938","SARS","alias"
"54938","SARSM","alias"
"54938","SERS","alias"
"54938","SYS","alias"
"54938","SerRS","alias"
"54938","SerRSmt","alias"
"54938","mtSerRS","alias"
"54937","SOSF2","alias"
"54937","SPATA28","alias"
"54937","TEB1","alias"
"54937","bHLHe81","alias"
"54936","ARH3","alias"
"54935","DUSP25","alias"
"54935","LDP-3","alias"
"54935","MOSP","alias"
"54935","VHZ","alias"
"54934","C12orf41","alias"
"54934","NSL2","alias"
"54933","RRP2","alias"
"54932","mut-7","alias"
"54931","COXPD30","alias"
"54931","HNYA","alias"
"54931","MRPP1","alias"
"54931","RG9MTD1","alias"
"54930","C14orf94","alias"
"54929","AROS-29","alias"
"54928","GPAPP","alias"
"54928","IMP 3","alias"
"54928","IMP-3","alias"
"54928","IMPA3","alias"
"54927","MINOS3","alias"
"54927","Mic19","alias"
"54927","PPP1R22","alias"
"54926","CDC34B","alias"
"54926","E2-CDC34B","alias"
"54926","UBC3B","alias"
"54925","HCCS-5","alias"
"54925","ZNF434","alias"
"54923","LIME","alias"
"54923","dJ583P15.4","alias"
"54922","RAIN","alias"
"54921","CTF8","alias"
"54921","DERPC","alias"
"54920","DUS2L","alias"
"54920","SMM1","alias"
"54920","URLC8","alias"
"54919","CILD18","alias"
"54919","DNAAF5","alias"
"54918","CKLFSF6","alias"
"54918","PRO2219","alias"
"54916","C14orf101","alias"
"54915","C20orf21","alias"
"54914","KIAA1797","alias"
"54910","M-SEMA-F","alias"
"54910","SEMACL1","alias"
"54910","SEMAF","alias"
"54910","SEMAI","alias"
"54908","CCDC99","alias"
"54906","C10orf18","alias"
"54906","bA318E3.2","alias"
"54904","KMT3F","alias"
"54904","KMT3G","alias"
"54904","WHISTLE","alias"
"54904","pp14328","alias"
"54904","NSD3","alias"
"54903","BBS13","alias"
"54903","JBTS28","alias"
"54903","MES","alias"
"54903","MKS","alias"
"54903","POC12","alias"
"54902","2010204O13Rik","alias"
"54902","MC3DN2","alias"
"54900","LAX","alias"
"54899","MONAKA","alias"
"54899","SLOB","alias"
"54898","SSC2","alias"
"54897","CAS11","alias"
"54897","CST","alias"
"54897","SRG","alias"
"54897","ZNF693","alias"
"54897","dJ734G22.1","alias"
"54894","RNF124","alias"
"54894","SSPCS","alias"
"54894","URCC","alias"
"54892","CAP-G2","alias"
"54892","CAPG2","alias"
"54892","LUZP5","alias"
"54892","MTB","alias"
"54892","hCAP-G2","alias"
"54890","ABH5","alias"
"54890","OFOXD","alias"
"54890","OFOXD1","alias"
"54888","MISU","alias"
"54888","MRT5","alias"
"54888","SAKI","alias"
"54888","TRM4","alias"
"54887","C6orf107","alias"
"54887","ICBP90","alias"
"54887","dJ349A12.1","alias"
"54886","PRG-3","alias"
"54886","PLPPR1","alias"
"54885","GRAMD8B","alias"
"54883","CCDC49","alias"
"54882","MASK","alias"
"54882","MASK1","alias"
"54882","PP2500","alias"
"54882","VBARP","alias"
"54881","Ipi1","alias"
"54881","bA208F1.2","alias"
"54880","ANOP2","alias"
"54880","MAA2","alias"
"54880","MCOPS2","alias"
"54879","FAM4B","alias"
"54879","ST7R","alias"
"54879","STLR","alias"
"54878","DP8","alias"
"54878","DPRP-1","alias"
"54878","DPRP1","alias"
"54878","MST097","alias"
"54878","MSTP097","alias"
"54878","MSTP135","alias"
"54878","MSTP141","alias"
"54877","C18orf49","alias"
"54876","C4orf30","alias"
"54875","C9orf101","alias"
"54875","C9orf39","alias"
"54875","bA340N12.1","alias"
"54874","C1orf39","alias"
"54874","TOCA1","alias"
"54873","C1orf11","alias"
"54873","PALML","alias"
"54872","GPI7","alias"
"54872","LAS21","alias"
"54872","MRT53","alias"
"54872","PRO4405","alias"
"54872","RLGS1930","alias"
"54869","DRC3","alias"
"54869","EPS8R1","alias"
"54869","PP10566","alias"
"54866","CPI17-like","alias"
"54866","GBPI-1","alias"
"54866","GBPI1","alias"
"54865","GPATC4","alias"
"548645","bA16L21.2.1","alias"
"548644","POLR2J2","alias"
"548644","RPB11b1","alias"
"548644","RPB11b2","alias"
"54863","C9orf167","alias"
"54862","FREUD-1","alias"
"54862","Freud-1/Aki1","alias"
"54862","MRT3","alias"
"54861","HSNFRK","alias"
"54860","Ms4a10","alias"
"548596","CKMT1","alias"
"548596","U-MtCK","alias"
"548596","mia-CK","alias"
"548593","GIYD1","alias"
"54859","C3orf75","alias"
"54859","TMEM103","alias"
"54858","PAP-I","alias"
"54858","PGI","alias"
"54858","PGP","alias"
"54858","PGP-I","alias"
"54858","PGPI","alias"
"54858","Pcp","alias"
"54857","GDE3","alias"
"54857","OBDPF","alias"
"54856","GON-4","alias"
"54856","GON4","alias"
"54856","YARP","alias"
"54852","MPRG","alias"
"54851","FGIF","alias"
"54851","GBIF","alias"
"54850","Fbl12","alias"
"54847","SID-1","alias"
"54847","SID1","alias"
"54845","RBM35A","alias"
"54845","RMB35A","alias"
"54843","CHR11SYT","alias"
"54843","EXO4","alias"
"54843","PPP1R151","alias"
"54843","SGA72M","alias"
"54843","SLP2","alias"
"54843","SLP2A","alias"
"54842","MMR2","alias"
"54842","hMMR2","alias"
"54840","AOA","alias"
"54840","AOA1","alias"
"54840","AXA1","alias"
"54840","EAOH","alias"
"54840","EOAHA","alias"
"54840","FHA-HIT","alias"
"54839","PGs4","alias"
"54838","C10orf26","alias"
"54838","OPA1L","alias"
"54838","OPAL1","alias"
"54834","MACROD3","alias"
"54832","PARK23","alias"
"548313","CT5.4","alias"
"54831","VMD2L1","alias"
"54829","OS3","alias"
"54829","PLAP-1","alias"
"54829","PLAP1","alias"
"54829","SLRR1C","alias"
"54828","GAOB1","alias"
"54828","MAAB","alias"
"54827","C11orf33","alias"
"54827","FAM55D","alias"
"54826","GIN-1","alias"
"54826","TGIN1","alias"
"54826","ZH2C2","alias"
"54825","PCDH24","alias"
"54825","PCLKC","alias"
"54823","C1orf26","alias"
"54823","HsSwt1","alias"
"54822","ALSPDC","alias"
"54822","CHAK","alias"
"54822","CHAK1","alias"
"54822","LTRPC7","alias"
"54822","LTrpC-7","alias"
"54822","TRP-PLIK","alias"
"54821","PICH","alias"
"54821","RAD26L","alias"
"54820","HOM-TES-87","alias"
"54820","LIS4","alias"
"54820","MHAC","alias"
"54820","NDE","alias"
"54820","NUDE","alias"
"54820","NUDE1","alias"
"54816","SUHW4","alias"
"54816","ZNF634","alias"
"54815","p66alpha","alias"
"54814","gQC","alias"
"54813","BTBD5","alias"
"54812","Nbla10388","alias"
"54810","SEMCAP-2","alias"
"54810","SEMCAP2","alias"
"5481","CYP-40","alias"
"5481","CYPD","alias"
"54809","C7orf5","alias"
"54809","DRIF1","alias"
"54809","MIRAGE","alias"
"54809","NFTC","alias"
"54809","OEF1","alias"
"54809","OEF2","alias"
"54808","DMC","alias"
"54808","SMC","alias"
"54806","AHI-1","alias"
"54806","JBTS3","alias"
"54806","ORF1","alias"
"54806","dJ71N10.1","alias"
"54805","ACDP2","alias"
"54805","HOMG6","alias"
"54805","HOMGSMR","alias"
"54802","GRO1","alias"
"54802","IPPT","alias"
"54802","IPT","alias"
"54802","IPTase","alias"
"54802","MOD5","alias"
"54802","hGRO1","alias"
"54801","Dgt6","alias"
"54801","FAM29A","alias"
"54800","DRE1","alias"
"54800","EBSSH","alias"
"54800","KRIP6","alias"
"5480","CYPC","alias"
"54799","SA49P01","alias"
"54798","CDH27","alias"
"54798","CDHJ","alias"
"54798","CDHR7","alias"
"54798","PCDH23","alias"
"54798","PCDHJ","alias"
"54797","p28b","alias"
"54796","BSN2","alias"
"54795","LTrpC4","alias"
"54795","PFHB1B","alias"
"54795","TRPM4B","alias"
"54795","hTRPM4","alias"
"54793","BTBD27","alias"
"54790","KIAA1546","alias"
"54790","MDS","alias"
"5479","CYP-S1","alias"
"5479","CYPB","alias"
"5479","HEL-S-39","alias"
"5479","OI9","alias"
"5479","SCYLP","alias"
"54788","DJ10","alias"
"54785","PRO2472","alias"
"54785","BORCS6","alias"
"54784","ABH4","alias"
