"feature_id","name","type"
"70887","Dmrt8.1","alias"
"26549","Chordc3","alias"
"53610","AA407051","alias"
"53610","AV149256","alias"
"53610","NRB54","alias"
"53610","P54NRB","alias"
"53610","nonA","alias"
"56364","9030216B10Rik","alias"
"56364","AW122925","alias"
"56364","DXS6673El","alias"
"56364","Zfp261","alias"
"226551","4732491B11","alias"
"226551","AI848100","alias"
"226551","AU016931","alias"
"226551","Opt","alias"
"69372","1700020H17Rik","alias"
"69372","Uba4","alias"
"12406","BERF-1","alias"
"12406","Cbp1","alias"
"12406","Cbp2","alias"
"12406","Hsp47","alias"
"12406","J6","alias"
"12406","Serpinh2","alias"
"12406","gp46","alias"
"110651","MAPKAPK-1b","alias"
"110651","MPK-9","alias"
"110651","Rsk2","alias"
"110651","S6K-alpha3","alias"
"110651","p90RSK3","alias"
"110651","pp90RSK2","alias"
"230073","6430573D20Rik","alias"
"230073","C330021E21","alias"
"230073","RIG-I","alias"
"230073","RLR-1","alias"
"16068","IL-18BP","alias"
"16068","Igifbp","alias"
"16068","MC54L","alias"
"16186","CD132","alias"
"16186","[g]c","alias"
"16186","gamma(c)","alias"
"16186","gc","alias"
"16186","p64","alias"
"15213","AI316788","alias"
"15213","AI414254","alias"
"15213","CHF2","alias"
"15213","HRT1","alias"
"15213","Herp2","alias"
"15213","Hesr1","alias"
"15213","bHLHb31","alias"
"15213","hesr-1","alias"
"75212","4930544L10Rik","alias"
"270672","BC031147","alias"
"270672","MEKK15","alias"
"56318","5'-NT","alias"
"56318","A030005E02Rik","alias"
"56318","FRAP","alias"
"56318","Lap","alias"
"56318","PAP","alias"
"56318","Ppal","alias"
"237611","9830125E18","alias"
"245537","A230085M13Rik","alias"
"245537","HNL3","alias"
"245537","NL3","alias"
"622127","EG622127","alias"
"110094","6330505C01Rik","alias"
"110094","D330034O08","alias"
"110094","Phk","alias"
"69186","1810027O10Rik","alias"
"69186","3110009M16Rik","alias"
"210297","AI316885","alias"
"210297","mKIAA1495","alias"
"194352","CAT2","alias"
"194352","D630033B11","alias"
"194352","ECAC1","alias"
"68691","1110028C15Rik","alias"
"68691","1190030G24","alias"
"68691","AI427598","alias"
"68691","C430010P07Rik","alias"
"68691","mKIAA4189","alias"
"18481","PAK-3","alias"
"18481","Pak65alpha","alias"
"18481","Pak65beta","alias"
"18481","Stk4","alias"
"107522","1810009K13Rik","alias"
"107522","6330509A19Rik","alias"
"107522","9630025D12Rik","alias"
"107522","BB127715","alias"
"107522","Ece-2","alias"
"50790","9430020A05Rik","alias"
"50790","ACS4","alias"
"50790","AU018108","alias"
"50790","Facl4","alias"
"50790","Lacs4","alias"
"12593","AI325931","alias"
"94216","BB116301","alias"
"64290","C43","alias"
"64290","Fkh5","alias"
"64290","Foxb1a","alias"
"64290","Foxb1b","alias"
"64290","Hfh-e5.1","alias"
"64290","Mf3","alias"
"64290","Twh","alias"
"108062","C630034J23Rik","alias"
"108062","Cstf64","alias"
"108062","mir-3112","alias"
"56519","2310001F05Rik","alias"
"56519","BD-4","alias"
"26905","AA409828","alias"
"26905","AA547477","alias"
"26905","AI314668","alias"
"26905","Eif-2gx","alias"
"27359","Gph","alias"
"27359","Slp4","alias"
"244562","4930467B22Rik","alias"
"244562","MRP9","alias"
"71675","Kiaa1841","alias"
"71675","mKIAA1841","alias"
"68792","1110039C07Rik","alias"
"68792","SRP","alias"
"68792","SRPUL","alias"
"626397","EG626397","alias"
"626397","Gm6674","alias"
"243025","Col28a1","alias"
"243025","Gm446","alias"
"64103","1110017I01Rik","alias"
"64103","Bricd4","alias"
"64103","ChM1L","alias"
"64103","TeM","alias"
"50887","GARP45","alias"
"50887","NBP-45","alias"
"50887","Nsbp1","alias"
"67028","8430408J07Rik","alias"
"67028","AI876413","alias"
"67028","Chmp1b2","alias"
"269959","9230119C12Rik","alias"
"269959","C130057K09","alias"
"269959","mKIAA1233","alias"
"245572","D230020M15Rik","alias"
"16433","Erg-1","alias"
"16433","Itmap1","alias"
"16433","Uo-44","alias"
"16433","Usg","alias"
"16433","Utczp","alias"
"18663","Pgk-2","alias"
"18663","Tcp-2","alias"
"67511","2400003B06Rik","alias"
"68026","2810417H13Rik","alias"
"68026","AA409629","alias"
"68026","Ns5apt9","alias"
"68026","Ns5atp9","alias"
"68026","PAF15","alias"
"68026","Paf","alias"
"68026","mKIAA0101","alias"
"68026","p15(PAF)","alias"
"229521","1500004A13Rik","alias"
"229521","3632445O20Rik","alias"
"229521","5430404N14Rik","alias"
"229521","6530420C11Rik","alias"
"229521","AI851970","alias"
"67075","2410001C15Rik","alias"
"67075","2610529C04Rik","alias"
"67075","2810482I07Rik","alias"
"67075","IAG2","alias"
"67075","IAP","alias"
"170780","SIGNR4","alias"
"170780","mSIGNR4","alias"
"66142","1100001F07Rik","alias"
"66142","1110004F07Rik","alias"
"66142","C80563","alias"
"107528","AI847422","alias"
"107528","DAMAGE","alias"
"107528","mMage-e1","alias"
"67683","2610029G23Rik","alias"
"69113","1700108H04Rik","alias"
"69113","1810020C19Rik","alias"
"69113","Abh3","alias"
"69113","mABH3","alias"
"13641","Cek5-L","alias"
"13641","EFL-3","alias"
"13641","Elk-L","alias"
"13641","Epl2","alias"
"13641","Eplg2","alias"
"13641","LERK-2","alias"
"13641","Lerk2","alias"
"13641","Stra1","alias"
"404287","Vmn1r182","alias"
"320736","E130203B14Rik","alias"
"210766","C6.1A","alias"
"81845","Bat-4","alias"
"81845","Bat4","alias"
"81845","D17H6S54E","alias"
"81845","G5","alias"
"237553","9330155P21Rik","alias"
"23881","AA409541","alias"
"23881","E430034L04Rik","alias"
"23881","G3BP","alias"
"23881","mKIAA0660","alias"
"17763","P13MTCP1","alias"
"58242","DIPP3","alias"
"58242","DIPP3b","alias"
"67391","4833415N24Rik","alias"
"67391","DC44","alias"
"67391","HCBP6","alias"
"70062","1700030B21Rik","alias"
"18719","PI4P5K-I[b]","alias"
"18719","PIP5K1-beta","alias"
"18719","PIP5KIbeta","alias"
"18719","Pipk5b","alias"
"18719","STM7","alias"
"13445","Apc10","alias"
"13445","Cdkap1","alias"
"13445","DORC1","alias"
"13445","Doc1","alias"
"13445","ST19","alias"
"13445","doc-1","alias"
"13445","p12","alias"
"632971","EG632971","alias"
"78619","9530049C15Rik","alias"
"227746","8430412M01Rik","alias"
"227746","9530020D24Rik","alias"
"227746","AV073337","alias"
"227746","C87311","alias"
"227746","Rab9p40","alias"
"403180","6530421E24Rik","alias"
"403180","Gm755","alias"
"107753","2200008F12Rik","alias"
"107753","AI324147","alias"
"18416","AI265390","alias"
"18416","Sf","alias"
"18416","spf","alias"
"625109","EG625109","alias"
"67077","1700019N12Rik","alias"
"67077","A430107B04Rik","alias"
"67077","MLZ-622","alias"
"67077","Tex40","alias"
"66873","1200009O22Rik","alias"
"66873","AI316813","alias"
"66873","mKIAA0644","alias"
"209354","D5Ertd406e","alias"
"209354","EIF2BA","alias"
"54632","AI931847","alias"
"54632","Ftsj","alias"
"54632","Ftsjl","alias"
"54632","Sfc12","alias"
"258287","MOR218-8","alias"
"16672","4733401E01Rik","alias"
"16672","Ha2","alias"
"16672","K34","alias"
"16672","Krt1-4","alias"
"53627","2410004O13Rik","alias"
"53627","AW045557","alias"
"53627","DXHXS7465e","alias"
"53627","Mg61","alias"
"53627","Mporc","alias"
"53627","Ppn","alias"
"53627","mMg61","alias"
"53627","porc","alias"
"258725","MOR179-1","alias"
"14236","3230402J05Rik","alias"
"14236","6030465J18Rik","alias"
"14236","Fkh19","alias"
"14236","Foxn1","alias"
"14236","HTLF","alias"
"19652","2600016C11Rik","alias"
"98741","9630047L19Rik","alias"
"98741","BB130875","alias"
"98741","Kv2.2","alias"
"75657","1700027N01Rik","alias"
"75657","SPEER-4A","alias"
"73447","1700060B08Rik","alias"
"73447","5730411P10Rik","alias"
"73447","DXHXS7467e","alias"
"73447","W51679","alias"
"73447","mMg21","alias"
"258866","MOR187-3","alias"
"13629","Ef-2","alias"
"330122","Dcip1","alias"
"330122","Gm1960","alias"
"22376","U42471","alias"
"22376","Wasp","alias"
"68031","2610509H23Rik","alias"
"68031","Iduna","alias"
"15185","Hd6","alias"
"15185","Hdac5","alias"
"15185","Sfc6","alias"
"15185","mHDA2","alias"
"353283","HRAS2","alias"
"353283","HRasp","alias"
"353283","Ha-Ras2","alias"
"353283","ecat5","alias"
"108168558","LOC108168558","alias"
"54132","CLP36","alias"
"54132","Clim1","alias"
"54132","mClim1","alias"
"85305","AA589550","alias"
"85305","AL024334","alias"
"85305","AL033315","alias"
"85305","AL033367","alias"
"85305","D8Ertd698e","alias"
"85305","D8Wsu108e","alias"
"85305","LysRS","alias"
"85305","mKIAA0070","alias"
"241877","Gm405","alias"
"241877","mP5","alias"
"54645","AI854681","alias"
"54645","DXImx47e","alias"
"54645","GRASP-1","alias"
"54645","Sfc10","alias"
"54645","mKIAA1167","alias"
"54648","AA030924","alias"
"54648","DXImx50e","alias"
"54648","Jm11","alias"
"54648","Sfc25","alias"
"57429","Sult-x1","alias"
"57429","Sultx1","alias"
"54630","Lmo6","alias"
"54630","Sfc16","alias"
"331004","5730527A11Rik","alias"
"331004","9930105B05","alias"
"331004","AI854429","alias"
"331004","Nhe9","alias"
"14735","9530073D23Rik","alias"
"14735","AF311610","alias"
"14735","AI385680","alias"
"14735","AI661372","alias"
"14735","K-glypican","alias"
"70415","2610018G03Rik","alias"
"70415","Mst4","alias"
"27395","HSPC145","alias"
"27395","MRP-L7","alias"
"27395","Rpml7","alias"
"85030","APO-3","alias"
"85030","DDR3","alias"
"85030","DR3","alias"
"85030","LARD","alias"
"85030","TR3","alias"
"85030","TRAMP","alias"
"85030","Tnfrsf12","alias"
"85030","WSL-1","alias"
"85030","WSL-LR","alias"
"85030","Wsl","alias"
"209268","5330413N23","alias"
"209268","5530402E03","alias"
"209268","AI747649","alias"
"209268","InhBP/p120","alias"
"209268","mKIAA0364","alias"
"14106","Fast1","alias"
"14106","Fast2","alias"
"14106","fast-1","alias"
"14106","fast-2","alias"
"209224","APK1","alias"
"209224","Cova1","alias"
"209224","tNOX","alias"
"56501","AV314029","alias"
"56501","BC042423","alias"
"56501","Gm9907","alias"
"56501","Mef","alias"
"13345","Dermo1","alias"
"13345","bHLHa39","alias"
"74131","1200013B08Rik","alias"
"74131","AW413946","alias"
"74131","SLY1","alias"
"93761","5730494M04Rik","alias"
"93761","Snf2l","alias"
"56216","Stx1b2","alias"
"56216","Stx1bl","alias"
"56216","Syn1b","alias"
"211499","A930025J12Rik","alias"
"384214","Abhd7","alias"
"384214","Ephxrp","alias"
"384214","Gm1382","alias"
"75974","5033414A21Rik","alias"
"75974","8030476J24","alias"
"75974","Zizimin2","alias"
"75974","sph238","alias"
"78914","9130012B15Rik","alias"
"102636989","LOC102636989","alias"
"245368","D930016N04Rik","alias"
"67555","4933434I20Rik","alias"
"67555","GnT1IP","alias"
"67555","GnT1IP-L","alias"
"13043","1110020L01Rik","alias"
"13043","Ems1","alias"
"14082","Mort1/FADD","alias"
"211577","BC019711","alias"
"211577","Mgrc","alias"
"211577","MrgF","alias"
"104130","D5Bwg0566e","alias"
"104130","D5Bwg0577e","alias"
"104130","NP15.6","alias"
"104130","Np15","alias"
"66085","0610037M02Rik","alias"
"66085","AA409853","alias"
"66085","Eif3s5","alias"
"14544","AU015411","alias"
"14544","AW047581","alias"
"14544","GAH","alias"
"214048","1700108L22Rik","alias"
"214048","4933421B21Rik","alias"
"214048","AA690246","alias"
"214048","Larp2","alias"
"76954","2010004M01Rik","alias"
"76954","2610305K15Rik","alias"
"57355","AA571491","alias"
"57355","D7H11orf16","alias"
"57355","ICRFP703B1614Q5.5","alias"
"56786","2310004K06Rik","alias"
"56786","AW539847","alias"
"56786","D7H11orf15","alias"
"56786","ICRFP703B1614Q5.3","alias"
"22390","Wee1A","alias"
"11632","AA408703","alias"
"11632","AW476050","alias"
"11632","Ara9","alias"
"11632","D19Bwg1412e","alias"
"11632","Fkbp16","alias"
"11632","Xap2","alias"
"12361","DXPri1","alias"
"12361","DXRib1","alias"
"12361","LIN-2","alias"
"12361","Pals3","alias"
"12361","mLin-2","alias"
"12372","CSQ","alias"
"12372","CSQ-1","alias"
"12372","CSQ1","alias"
"12372","sCSQ","alias"
"22284","5730589N07Rik","alias"
"22284","AA407302","alias"
"22284","AA407699","alias"
"22284","AL022658","alias"
"22284","AL022749","alias"
"22284","Dffrx","alias"
"22284","FAF-X","alias"
"22284","Fafl","alias"
"23825","Baf","alias"
"23825","Bcrp1","alias"
"23825","L2bp1/Baf","alias"
"70495","(P)RR","alias"
"70495","5730403E06Rik","alias"
"70495","APT6M8-9","alias"
"70495","ATP6M8-9","alias"
"70495","Atp6ip2","alias"
"70495","M8-9","alias"
"70495","PRR","alias"
"98660","AW060654","alias"
"98660","Atpa-3","alias"
"98660","mKIAA0778","alias"
"17345","D630048A14Rik","alias"
"17345","Ki-67","alias"
"17345","Ki67","alias"
"20686","Sp17","alias"
"20866","SIM","alias"
"58988","70kDa","alias"
"58988","S6K2","alias"
"71517","2610029J22Rik","alias"
"70129","2210409B01Rik","alias"
"70129","NG22","alias"
"29873","Caleb","alias"
"29873","Ngc","alias"
"214766","b2b2458Clo","alias"
"214766","b2b873Clo","alias"
"104174","D030049L12Rik","alias"
"104174","D19Wsu57e","alias"
"104174","b2b2679Clo","alias"
"66356","2310008H09Rik","alias"
"66356","Tsg118","alias"
"20133","RnrM1","alias"
"272428","C730019D22","alias"
"272428","C730027J19Rik","alias"
"13017","AA407280","alias"
"13017","D7Ertd45e","alias"
"13017","Gtrgeo6","alias"
"13017","Ribeye","alias"
"12354","AV343731","alias"
"12354","Ca7","alias"
"71830","1700007B13Rik","alias"
"20821","Ro52","alias"
"20821","Ssa1","alias"
"77938","A930008G19Rik","alias"
"77938","mKIAA0140","alias"
"30794","Ril","alias"
"65115","Bean","alias"
"69774","1810027D10Rik","alias"
"67133","2310037I18Rik","alias"
"67133","AV060639","alias"
"233806","8430420C20Rik","alias"
"207958","AI849156","alias"
"207958","AW492253","alias"
"207958","B230397C21","alias"
"207958","Mmat-4(5)","alias"
"19347","1500012B19Rik","alias"
"19347","AJ245569","alias"
"19347","AW496491","alias"
"19347","ORF37","alias"
"19347","Rab6ip1","alias"
"19347","mKIAA1091","alias"
"102632837","Rnf212b","alias"
"12426","CCK-BR","alias"
"12426","CCK2-R","alias"
"12426","CCK2R","alias"
"12426","CCKR-2","alias"
"12751","Cln2","alias"
"12751","LPIC","alias"
"12751","TPP-1","alias"
"12751","TPP-I","alias"
"16202","AA511515","alias"
"16202","ESTM24","alias"
"240023","Gm313","alias"
"67719","2210414P04Rik","alias"
"67719","Leg1","alias"
"20980","IP4BP","alias"
"20980","R74640","alias"
"20980","mKIAA4194","alias"
"67983","4930408O21Rik","alias"
"76932","2310002N04Rik","alias"
"76932","POR","alias"
"76932","Por1","alias"
"79059","1810009F08Rik","alias"
"79059","AI413736","alias"
"79059","DR-nm23","alias"
"79059","Ndk3","alias"
"79059","Nm23-DR","alias"
"79059","Nm23-M3","alias"
"102634296","LOC102634296","alias"
"269116","AA387016","alias"
"269116","D430023G06Rik","alias"
"269116","NF","alias"
"269116","mKIAA0756","alias"
"669149","V2r13","alias"
"669149","V2r3","alias"
"26939","RPC5","alias"
"26939","Sin","alias"
"79264","2010007K12Rik","alias"
"79264","A630036P20Rik","alias"
"79264","AA432855","alias"
"79264","AI450393","alias"
"79264","AI643869","alias"
"79264","BB155247","alias"
"79264","BB235701","alias"
"79264","Ccm1","alias"
"18557","AA682070","alias"
"18557","Ctk18","alias"
"18557","Pctk3","alias"
"12585","AA617262","alias"
"74466","4933427G17Rik","alias"
"81701","Ng3","alias"
"212980","2210413P12Rik","alias"
"212980","AU023994","alias"
"212980","AU043764","alias"
"212980","IPCA-6","alias"
"212980","PRST","alias"
"212980","Pcanap6","alias"
"59052","0610012D09Rik","alias"
"59052","AA517660","alias"
"59052","Drev","alias"
"59052","MNCb-5680","alias"
"226422","Rab7l1","alias"
"74105","1200007E24Rik","alias"
"74105","mKIAA1080","alias"
"67417","3230401I01Rik","alias"
"67417","mKIAA1970","alias"
"28018","AI467302","alias"
"28018","D7Wsu105e","alias"
"28018","D7Wsu128e","alias"
"28018","Ubph","alias"
"17909","AW048724","alias"
"17909","D15Ertd600e","alias"
"17909","mKIAA0799","alias"
"17909","myosin-X","alias"
"67196","2700084L22Rik","alias"
"67196","C80607","alias"
"70316","2210401F17Rik","alias"
"70316","2310039H15Rik","alias"
"70316","2610003B19Rik","alias"
"70316","8kDa","alias"
"70316","9130423F15Rik","alias"
"70316","ACP","alias"
"70316","CI-SDAP","alias"
"70316","SDAP","alias"
"16865","D1Ertd5e","alias"
"16865","Lgtn","alias"
"59288","4930427E12Rik","alias"
"59288","C78178","alias"
"59288","b2b315Clo","alias"
"70261","2010110P09Rik","alias"
"70261","Cbhp2","alias"
"216441","C78409","alias"
"216441","D630010I07","alias"
"230579","2010309H15Rik","alias"
"55987","4632435C11Rik","alias"
"55987","CPX-2","alias"
"55987","Cpx2","alias"
"68223","1700063I17Rik","alias"
"16800","AA408978","alias"
"16800","GEF","alias"
"16800","GEF-H1","alias"
"16800","GEFH1","alias"
"16800","LFP40","alias"
"16800","Lbcl1","alias"
"16800","Lfc","alias"
"16800","P40","alias"
"16800","mKIAA0651","alias"
"19259","Step","alias"
"57752","mKIAA4180","alias"
"74673","4930445A17Rik","alias"
"74673","4930451F05Rik","alias"
"74673","RINGO E4A","alias"
"74673","Spdy2","alias"
"74673","Spdyb","alias"
"74673","Spdye4","alias"
"74673","Spy/Ringo B","alias"
"16833","LDH-C4","alias"
"16833","Ldh-3","alias"
"16833","Ldh-x","alias"
"16833","Ldh3","alias"
"16833","Ldhc4","alias"
"67832","1110064N10Rik","alias"
"67832","Bxdc2","alias"
"67832","C76935","alias"
"11907","AI225793","alias"
"11907","AW547406","alias"
"667599","EG667599","alias"
"667599","Vmn1r164","alias"
"66508","2400001E08Rik","alias"
"66508","Pdro","alias"
"66508","p18","alias"
"27414","DelGEF","alias"
"27414","Gef","alias"
"27414","Gnef","alias"
"27414","Gnefr","alias"
"72088","2010016F01Rik","alias"
"72088","harmonin","alias"
"73360","1700061J02Rik","alias"
"73360","Arp-T1","alias"
"211548","D7Ertd156e","alias"
"211548","Nomo","alias"
"211548","pM5","alias"
"12036","Bcat-2","alias"
"12036","Eca40","alias"
"18220","B230337F23Rik","alias"
"18220","C77483","alias"
"18220","Calnuc","alias"
"18220","MTEST82","alias"
"18220","Nucb","alias"
"14599","Gh1","alias"
"14599","Ghb1","alias"
"77766","A330107A17Rik","alias"
"77766","Paxneb","alias"
"233895","BC006909","alias"
"233902","6030430O11","alias"
"233902","BC059812","alias"
"233902","Fbl19","alias"
"20909","Stx4","alias"
"20909","Syn-4","alias"
"20909","Syn4","alias"
"12041","AI327402","alias"
"268905","AA589563","alias"
"268905","KAP13.1","alias"
"66870","1200009K13Rik","alias"
"66870","9330147J08Rik","alias"
"66870","AL022786","alias"
"66870","Pairbp1","alias"
"67773","2010203C02Rik","alias"
"67773","5830450F21Rik","alias"
"67773","D7Ertd629e","alias"
"67773","MOF","alias"
"67773","Myst1","alias"
"12493","Tspan26","alias"
"239789","Gemc1","alias"
"239789","Gm1778","alias"
"239789","Gm606","alias"
"16468","Jmj","alias"
"16468","jumonji","alias"
"22196","5830467E05Rik","alias"
"22196","F830028O17Rik","alias"
"22196","UBC9","alias"
"22196","Ubce2i","alias"
"22196","Ubce9","alias"
"21677","ETF","alias"
"21677","Etdf","alias"
"21677","TEAD-2","alias"
"21677","TEF-4","alias"
"21677","TEF4","alias"
"233908","D430004D17Rik","alias"
"233908","D930039C12Rik","alias"
"233908","Fus1","alias"
"233908","Tls","alias"
"78658","2810487N22Rik","alias"
"78658","4632407J06Rik","alias"
"78658","AI195468","alias"
"78658","AU018739","alias"
"78658","B130055D15Rik","alias"
"78658","mKIAA0056","alias"
"66824","9130417A21Rik","alias"
"66824","Asc","alias"
"66824","CARD5","alias"
"66824","TMS-1","alias"
"66824","TNS1","alias"
"66824","masc","alias"
"209324","EG209324","alias"
"209324","Stfna3l1","alias"
"12308","CR","alias"
"252868","Oppo1","alias"
"11535","AM","alias"
"77480","3110039L19Rik","alias"
"77480","AI194387","alias"
"77480","AI316525","alias"
"77480","C330002I19Rik","alias"
"77480","mKIAA1250","alias"
"12583","1300002L19Rik","alias"
"12583","Cdo","alias"
"12583","D18Ucla3","alias"
"74114","1200003H03Rik","alias"
"67150","2610110L04Rik","alias"
"67150","AA792898","alias"
"67150","AU022812","alias"
"67150","ZFP36","alias"
"67150","ZNF230","alias"
"12870","D3Ertd555e","alias"
"114332","1200012G08Rik","alias"
"114332","Crsbp-1","alias"
"114332","Lyve-1","alias"
"114332","Xlkd1","alias"
"68760","1110054M18Rik","alias"
"68760","Chap","alias"
"18642","AI131669","alias"
"18642","ATP-PFK","alias"
"18642","PFK-A","alias"
"18642","PFK-M","alias"
"18642","Pfk-4","alias"
"18642","Pfk4","alias"
"18642","Pfka","alias"
"18642","Pfkx","alias"
"67815","1300013M05Rik","alias"
"67815","Spf","alias"
"67815","TAP","alias"
"12862","CoxVIaH","alias"
"12862","VIaH","alias"
"382056","AI413414","alias"
"382056","Mect1","alias"
"382056","R74955","alias"
"382056","TORC1","alias"
"382056","mKIAA0616","alias"
"246787","Sglt2","alias"
"26558","AW146114","alias"
"12368","CASP-6","alias"
"12368","Mch2","alias"
"77647","C030046M14Rik","alias"
"77647","Tcrim","alias"
"77647","Trim","alias"
"18479","AW045634","alias"
"18479","PAK-1","alias"
"18479","Paka","alias"
"22346","Vhlh","alias"
"258507","MOR121-1","alias"
"57778","8030453N10Rik","alias"
"57778","AI553564","alias"
"57778","Fmnl","alias"
"57778","Fnrl","alias"
"57778","Frls","alias"
"100504195","4921517J23Rik","alias"
"67609","AI649104","alias"
"67609","din","alias"
"100727","AI788959","alias"
"57342","2010012A22Rik","alias"
"57342","5430400F08Rik","alias"
"57342","AI225929","alias"
"57342","AU042898","alias"
"57342","Actp","alias"
"57342","CH-ILKBP","alias"
"57342","Parvin","alias"
"233836","2010013B02Rik","alias"
"233836","Kst1","alias"
"233836","RKST2","alias"
"233836","SMIT2","alias"
"233836","Slc5a10","alias"
"30949","AL033290","alias"
"30949","LCMT-1","alias"
"30949","Lcmt","alias"
"11833","AI255744","alias"
"11833","AQP-8","alias"
"17921","Hdb","alias"
"17921","Myo7","alias"
"17921","USH1B","alias"
"17921","nmf371","alias"
"17921","polka","alias"
"17921","sh-1","alias"
"17921","sh1","alias"
"67711","2510027N19Rik","alias"
"216551","1110067D22Rik","alias"
"216551","A530071M23","alias"
"216551","Grpa","alias"
"216551","Hspc159","alias"
"216551","Lgalsla","alias"
"12669","Chrm-1","alias"
"12669","M1","alias"
"12669","M1R","alias"
"67800","0610010B06Rik","alias"
"67800","ARAT","alias"
"67800","DGAT-2","alias"
"27050","D7Ertd795e","alias"
"27050","Rs_3","alias"
"16797","p36-38","alias"
"16797","pp36","alias"
"73274","1700034P14Rik","alias"
"73274","AU019836","alias"
"73274","D230035M11Rik","alias"
"73274","Gpbp","alias"
"73274","mGPBP","alias"
"20399","AI425885","alias"
"20399","C530001K22Rik","alias"
"20399","Irip","alias"
"20399","Psm","alias"
"20399","SH2-B","alias"
"20399","SH2-Bb","alias"
"20399","Sh2bpsm1","alias"
"20399","mKIAA1299","alias"
"70314","2610011A08Rik","alias"
"70314","AI462746","alias"
"70314","Fra","alias"
"328779","3-OST-6","alias"
"67967","2410142G14Rik","alias"
"67967","C85233","alias"
"67967","P66","alias"
"67967","P68","alias"
"67164","2610209A20Rik","alias"
"18020","D7Ertd304e","alias"
"18020","NIP45","alias"
"12752","AI323623","alias"
"54353","2610021A10Rik","alias"
"54353","AA960083","alias"
"54353","BB137539","alias"
"54353","RA70","alias"
"54353","SKAP-HOM","alias"
"54353","Saps","alias"
"54353","Scap2","alias"
"54353","mSKAP55R","alias"
"329470","2610203E10Rik","alias"
"329470","Phacs","alias"
"258180","MOR283-10P","alias"
"72590","1110069N17Rik","alias"
"72590","2700017M01Rik","alias"
"72590","PME-1","alias"
"72590","Pme1","alias"
"20887","AI266890","alias"
"20887","PST","alias"
"20887","ST1A1","alias"
"20887","Stp","alias"
"20887","Stp1","alias"
"52443","1810030E20Rik","alias"
"52443","2610028L11Rik","alias"
"52443","CGI-118","alias"
"52443","D4Ertd786e","alias"
"12443","AI327039","alias"
"12443","CycD1","alias"
"12443","Cyl-1","alias"
"12443","PRAD1","alias"
"12443","bcl-1","alias"
"12443","cD1","alias"
"27276","AI315628","alias"
"27276","PHR1","alias"
"27276","Phret1","alias"
"27276","evt-1","alias"
"69399","2610510E02Rik","alias"
"69399","2900042O04Rik","alias"
"233878","AI835913","alias"
"233878","AW121566","alias"
"233878","BSRP-A","alias"
"233878","Psk1","alias"
"215210","2010310D06Rik","alias"
"215210","Tmpit","alias"
"78388","2310009M24Rik","alias"
"78388","LRP","alias"
"78388","VAULT1","alias"
"17188","MAZI","alias"
"17188","PUR1","alias"
"17188","Pur-1","alias"
"17188","SAF-1","alias"
"17188","SAF-2","alias"
"258797","MOR167-3","alias"
"232430","AI046348","alias"
"232430","B230205M03","alias"
"210876","EG210876","alias"
"210876","V2rp2","alias"
"110033","AU021460","alias"
"110033","C81217","alias"
"110033","Kid","alias"
"110033","Kif22a","alias"
"68114","2610019J09","alias"
"68114","9430059D04Rik","alias"
"68114","UBE-1C2","alias"
"67375","2410027J01Rik","alias"
"67375","AI647766","alias"
"67375","QPRTase","alias"
"16533","BKbeta1","alias"
"17907","2410014J02Rik","alias"
"17907","MLC-2","alias"
"17907","Mlc2","alias"
"19263","3230402H02Rik","alias"
"19263","C130094E24","alias"
"19263","Ptpz","alias"
"19263","Rptpb","alias"
"19263","VE-PTP","alias"
"19263","Veptp","alias"
"18576","9830102A01Rik","alias"
"18576","AI847709","alias"
"243880","E330021B02","alias"
"243880","E330028A19Rik","alias"
"243880","NALP4","alias"
"243880","Nalp-eta","alias"
"243880","Nalp-ita","alias"
"243880","Nalp4a","alias"
"75406","1010001M04Rik","alias"
"12310","CA","alias"
"12310","CGRP-1","alias"
"12310","CGRP1","alias"
"12310","Calc","alias"
"12310","Calc1","alias"
"12310","Cgrp","alias"
"12310","Ct","alias"
"12310","Ctn","alias"
"14160","FEX","alias"
"14160","Gpr49","alias"
"233781","8030490L12","alias"
"23805","AI852447","alias"
"23805","APCL","alias"
"23805","R75424","alias"
"54208","AIP-6","alias"
"54208","AL022945","alias"
"54208","ARMER","alias"
"54208","AU042858","alias"
"54208","Aip-1","alias"
"54208","Arl6ip","alias"
"54208","C85138","alias"
"54208","mKIAA0069","alias"
"12850","clk-1","alias"
"230257","5830471K22Rik","alias"
"230257","AA407443","alias"
"230257","AI462022","alias"
"230257","AW107884","alias"
"230257","C86549","alias"
"230257","Rod1","alias"
"68197","1810004I06Rik","alias"
"68197","2010300P09Rik","alias"
"68197","G1","alias"
"68197","R75094","alias"
"227331","2610016F01Rik","alias"
"227331","A830080H02Rik","alias"
"227331","AI852361","alias"
"227331","AW259676","alias"
"227331","BC006835","alias"
"227331","Tnrc15","alias"
"227331","mKIAA0642","alias"
"22234","AU043821","alias"
"22234","C80537","alias"
"22234","Epcs21","alias"
"22234","GlcT-1","alias"
"22234","Ugcgl","alias"
"18600","Pdi","alias"
"18600","Pdi2","alias"
"18600","mKIAA0994","alias"
"75985","5033421K01Rik","alias"
"75985","AI323892","alias"
"75985","Rsb30","alias"
"67103","2510002C21Rik","alias"
"67103","Ltb4dh","alias"
"67103","Zadh3","alias"
"18647","Pftk1","alias"
"18647","mKIAA0834","alias"
"74041","4632434I11Rik","alias"
"74041","noxin","alias"
